img,mask,video_src,video_clip,rep
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00110.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00110.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00111.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00111.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00112.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00112.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00113.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00113.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00114.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00114.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00115.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00115.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00116.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00116.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00117.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00117.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00118.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00118.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00119.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00119.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00120.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00120.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00121.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00121.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00122.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00122.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00123.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00123.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00124.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00124.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00125.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00125.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00126.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00126.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00127.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00127.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00128.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00128.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00129.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00129.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00130.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00130.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00131.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00131.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00132.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00132.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00133.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00133.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00134.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00134.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00135.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00135.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00136.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00136.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00137.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00137.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00138.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00138.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00139.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00139.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00140.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00140.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00141.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00141.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00142.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00142.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00143.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00143.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00144.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00144.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00145.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00145.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00146.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00146.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00147.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00147.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00148.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00148.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00149.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00149.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00150.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00150.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00151.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00151.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00152.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00152.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00153.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00153.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00154.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00154.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00155.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00155.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00156.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00156.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00157.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00157.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00158.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00158.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00159.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00159.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00160.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00160.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00161.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00161.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00162.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00162.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00163.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00163.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00164.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00164.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00165.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00165.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00166.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00166.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00167.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00167.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00168.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00168.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00169.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00169.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00170.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00170.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00171.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00171.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00172.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00172.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00173.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00173.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00174.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00174.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00175.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00175.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00176.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00176.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00177.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00177.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00178.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00178.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00179.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00179.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00180.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00180.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00181.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00181.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00182.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00182.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00183.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00183.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00184.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00184.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00185.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00185.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00186.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00186.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00187.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00187.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00188.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00188.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00189.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00189.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00190.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00190.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00191.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00191.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00192.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00192.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00193.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00193.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00194.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00194.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00195.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00195.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00196.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00196.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00197.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00197.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00198.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00198.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00199.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00199.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00200.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00200.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00201.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00201.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00202.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00202.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00203.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00203.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00204.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00204.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00205.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00205.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00206.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00206.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00207.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00207.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00208.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00208.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00209.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00209.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00210.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00210.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00211.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00211.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00212.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00212.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00213.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00213.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00214.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00214.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00215.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00215.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00216.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00216.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00217.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00217.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00218.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00218.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00219.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00219.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00220.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00220.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00221.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00221.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00222.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00222.png,,Partial Nephrectomy video,-
/groups/dchen/mxs/processed_data/CNI/images/Partial Nephrectomy video/00223.jpg,/groups/dchen/mxs/PE_dgem_task/masks/all_NE_ordering/00223.png,,Partial Nephrectomy video,-
